"country";"Tercera";"Account_Name";"Account_ID_18";"accCreatedDate";"Opp_18";"oppPrimary_Deal_Services__c";"cupones";"Cash_in_USD"
"CL";"Body Shaping (Weight Loss)";"Centro de Estetica Adbia";"0014600000p2bkjAAA";"2013-03-11";"00646000006Q4N1AAK";"Weight Loss Program";38;2517.54
"CL";"Body Shaping (Weight Loss)";"Centro de Estetica Bellas";"0014600000p2aasAAA";"2013-05-15";"00646000006PhtBAAS";"Massage  Lymphatic Drainage";11;490.50
"CL";"Body Shaping (Weight Loss)";"Centro de Estetica Espacio Malva";"0014600000p2XyMAAU";"2013-09-04";"00646000006Q7lWAAS";"Cryotherapy";143;18883.02
"CL";"Body Shaping (Weight Loss)";"Centro De Estetica Integral Kinest Care";"0014600000p2hESAAY";"2015-02-09";"00646000006QMbvAAG";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";13;751.30
"CL";"Body Shaping (Weight Loss)";"Centro De Estetica Integral Kinest Care";"0014600000p2hESAAY";"2015-02-09";"00646000006QMvpAAG";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";5;295.49
"CL";"Body Shaping (Weight Loss)";"Centro de Estética Integral Lady's";"0014600000p2hUyAAI";"2016-05-06";"00646000006QZN2AAO";"Weight Loss Program";29;1447.08
"CL";"Body Shaping (Weight Loss)";"Centro de estética Mirza Vargas";"0014600000p2iX9AAI";"2013-04-18";"00646000006Q4Q2AAK";"EMS (Electrical Muscle Stimulation)";9;528.61
"CL";"Body Shaping (Weight Loss)";"Centro de Estética Mour Glam";"0014600000p2i2qAAA";"2015-11-04";"00646000006QVxRAAW";"Massage  Classical";30;2675.03
"CL";"Body Shaping (Weight Loss)";"Centro de Estetica Mujeres con Actitud";"0014600000p2kSmAAI";"2015-06-25";"00646000006QQSsAAO";"Ultrasonic Fat Reduction";4;169.11
"CL";"Body Shaping (Weight Loss)";"Centro De Estetica Nimot";"0014600000p2eM9AAI";"2013-11-08";"00646000006PxPfAAK";"Cavitation";5;218.83
"CL";"Body Shaping (Weight Loss)";"Centro De Estética Salud Y Belleza";"0014600000p2XV2AAM";"2016-09-21";"00646000006Qb00AAC";"Weight Loss Program";21;1379.79
"CL";"Body Shaping (Weight Loss)";"Centro De Estética Salud Y Belleza";"0014600000p2XV2AAM";"2016-09-21";"00646000006QbY6AAK";"Weight Loss Program";2;71.16
"CL";"Body Shaping (Weight Loss)";"Centro de estética UNIQUE";"0014600000p2eapAAA";"2013-12-10";"00646000006QAIaAAO";"Ultrasound";25;1737.95
"CL";"Body Shaping (Weight Loss)";"Centro de Estetica Vairua";"0014600000p2gi2AAA";"2017-02-07";"00646000006QdyPAAS";"Massage  Lymphatic Drainage";4;270.93
"CL";"Body Shaping (Weight Loss)";"Centro De Masajes Budaki";"0014600000p2gFNAAY";"2014-09-22";"00646000006QIyxAAG";"Massage  Therapeutic";16;1089.96
"CL";"Body Shaping (Weight Loss)";"Centro De Rehabilitación Kinesica Kinecopper";"0014600000p2jEEAAY";"2013-10-28";"00646000006Q9JPAA0";"Weight Loss Program";92;1766.68
"CL";"Body Shaping (Weight Loss)";"Centro de Salud y Estética Integral Cala";"0014600000p2fzzAAA";"2014-07-31";"00646000006QHPdAAO";"Fat / Cellulite Reduction  NonBranded";6;311.71
"CL";"Body Shaping (Weight Loss)";"Centro de Salud y Estética Integral Cala 2";"0014600000p2gXPAAY";"2014-11-04";"00646000006QJqUAAW";"Weight Loss Program";6;275.99
"CL";"Body Shaping (Weight Loss)";"Centro de Salud y Estética Integral Cala 2";"0014600000p2gXPAAY";"2014-11-04";"00646000006QKAOAA4";"Weight Loss Program";2;103.90
"CL";"Body Shaping (Weight Loss)";"Centro Dermakine";"0014600000p2XMDAA2";"2016-07-26";"00646000006QaViAAK";"Liposuction  NonInvasive Laser (iLipo)";5;431.70
"CL";"Body Shaping (Weight Loss)";"Centro Estética Carolina Piccolini";"0014600000p2fQuAAI";"2014-04-28";"00646000006QDkeAAG";"Fat / Cellulite Reduction  NonBranded";5;334.94
"CL";"Body Shaping (Weight Loss)";"Centro estetica integral le corps";"0014600000p2XkXAAU";"2015-12-14";"00646000006QWBlAAO";"Weight Loss Program";16;1098.59
"CL";"Body Shaping (Weight Loss)";"Centro Médico Biointegra con Natalia Bocaz";"0014600000p2ho0AAA";"2017-07-12";"00646000006F7LOAA0";"Weight Loss Program";7;252.02
"CL";"Body Shaping (Weight Loss)";"Centro Médico Biointegra con Natalia Bocaz";"0014600000p2ho0AAA";"2017-07-12";"00646000006Qi6LAAS";"Weight Loss Program";23;728.97
"CL";"Body Shaping (Weight Loss)";"Centro médico Kineanva Ltda.";"0014600000p2i9MAAQ";"2016-08-15";"00646000006Qb86AAC";"Fat / Cellulite Reduction  NonBranded";11;629.53
"CL";"Body Shaping (Weight Loss)";"Chez Mes Amies";"0014600000p2f3GAAQ";"2014-04-13";"00646000006QEd2AAG";"Fat / Cellulite Reduction  NonBranded";4;320.94
"CL";"Body Shaping (Weight Loss)";"Clinica Estetica Beauty Perfect";"0014600000p2YaoAAE";"2013-09-30";"00646000006Q7lyAAC";"Liposuction  NonInvasive Laser (iLipo)";28;2249.59
"CL";"Body Shaping (Weight Loss)";"Clínica Estética Etherea";"0014600000p2X96AAE";"2017-06-14";"00646000006QhFbAAK";"Cavitation";17;1035.82
"CL";"Body Shaping (Weight Loss)";"Clinica Home Care";"0014600000p2Ys4AAE";"2013-10-16";"00646000006PzZnAAK";"";70;5199.71
"CL";"Body Shaping (Weight Loss)";"Clinica La Femme";"0014600000p2gw5AAA";"2017-03-08";"00646000006QewOAAS";"Cavitation";10;893.17
"CL";"Body Shaping (Weight Loss)";"Clinica La Femme";"0014600000p2gw5AAA";"2017-03-08";"00646000006Qf1tAAC";"Cavitation";16;548.40
"CL";"Body Shaping (Weight Loss)";"Con Vive Nutrición";"0014600000p2WqFAAU";"2017-06-12";"00646000006QhAeAAK";"Weight Loss Program";30;1465.16
"CL";"Body Shaping (Weight Loss)";"Crioclinic";"0014600000p2WrpAAE";"2017-05-16";"00646000006QglcAAC";"Cryotherapy";28;3501.21
"CL";"Body Shaping (Weight Loss)";"Cuerpo & Salud";"0014600000p2exkAAA";"2014-03-07";"00646000006QCLRAA4";"Cavitation";54;3502.10
"CL";"Body Shaping (Weight Loss)";"Cuerpo Belleza";"0014600000p2gGXAAY";"2014-10-20";"00646000006QJkdAAG";"Weight Loss Program";2;118.79
"CL";"Body Shaping (Weight Loss)";"Cuerpo Divino";"0014600000p2kHpAAI";"2015-08-03";"00646000006QRShAAO";"Fat / Cellulite Reduction  NonBranded";1;74.28
"CL";"Body Shaping (Weight Loss)";"Danny Spa";"0014600000p2ZvbAAE";"2013-06-28";"00646000006PjKlAAK";"Weight Loss Program";37;1930.73
"CL";"Body Shaping (Weight Loss)";"Dejavu";"0014600000p2ZgSAAU";"2013-07-03";"00646000006PVYAAA4";"Weight Loss Program";15;853.72
"CL";"Body Shaping (Weight Loss)";"Dejavu";"0014600000p2ZgSAAU";"2013-07-03";"00646000006PVYBAA4";"Weight Loss Program";21;1348.53
"CL";"Body Shaping (Weight Loss)";"Depilys";"0014600000p2jTCAAY";"2016-01-15";"00646000006QXBxAAO";"Fat / Cellulite Reduction  NonBranded";10;489.75
"CL";"Body Shaping (Weight Loss)";"Dieta del genotipo Viña del mar";"0014600000p2jH5AAI";"2014-01-06";"00646000006QAnrAAG";"Nutritionist";56;2709.27
"CL";"Body Shaping (Weight Loss)";"Diva Esthetic";"0014600000p2hApAAI";"2014-12-29";"00646000006QLMeAAO";"Weight Loss Program";12;865.92
"CL";"Body Shaping (Weight Loss)";"DUPLICADA Agustina Boucle";"0014600000p2gcSAAQ";"2014-11-24";"00646000006QKLxAAO";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";9;713.64
"CL";"Body Shaping (Weight Loss)";"DUPLICADO Centro Medico Estetico Lucia Dominguez";"0014600000p2f31AAA";"2014-03-26";"00646000006QD5EAAW";"Fat / Cellulite Reduction  NonBranded";21;1122.26
"CL";"Body Shaping (Weight Loss)";"Equibalance";"0014600000p2aekAAA";"2013-11-19";"00646000006Q9c8AAC";"Cryotherapy";20;2247.80
"CL";"Body Shaping (Weight Loss)";"Equibalance 2";"0014600000p2geiAAA";"2014-11-03";"00646000006QJpGAAW";"Breast Reduction  NonSurgical";4;407.58
"CL";"Body Shaping (Weight Loss)";"Espacio Belleza";"0014600000p2XToAAM";"2016-10-12";"00646000006QbzIAAS";"Gluteoplasty / Butt Lift  NonSurgical";17;732.84
"CL";"Body Shaping (Weight Loss)";"Espacio Verde";"0014600000p2g3iAAA";"2014-09-03";"00646000006QIJ2AAO";"Fat / Cellulite Reduction  NonBranded";62;3072.49
"CL";"Body Shaping (Weight Loss)";"Estetica Actual";"0014600000p2eDCAAY";"2013-03-25";"00646000006PgOiAAK";"Fat / Cellulite Reduction  NonBranded";91;4926.55
"CL";"Body Shaping (Weight Loss)";"Estetica Cuore";"0014600000p2aIGAAY";"2013-05-14";"00646000006PVFAAA4";"Fat / Cellulite Reduction  NonBranded";64;4239.56
"CL";"Body Shaping (Weight Loss)";"Estetica Integral Puerto Montt";"0014600000p2i4WAAQ";"2016-09-01";"00646000006QbCsAAK";"Ultrasonic Fat Reduction";2;107.15
"CL";"Body Shaping (Weight Loss)";"estetica integral turquesa";"0014600000p2fLSAAY";"2014-05-22";"00646000006QEMLAA4";"Weight Loss Program";9;433.93
"CL";"Body Shaping (Weight Loss)";"Estetica Mandala";"0014600000p2jAnAAI";"2013-12-02";"00646000006QA3LAAW";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";8;821.71
"CL";"Body Shaping (Weight Loss)";"Estética Puerto Varas";"0014600000p2jPkAAI";"2016-01-05";"00646000006QWVFAA4";"Fat / Cellulite Reduction  NonBranded";22;1924.18
"CL";"Body Shaping (Weight Loss)";"Estetica Raffaela Rossi";"0014600000p2kFWAAY";"2015-07-23";"00646000006QR6GAAW";"Fat / Cellulite Reduction  NonBranded";31;3155.85
"CL";"Body Shaping (Weight Loss)";"Estetica Raffaela Rossi";"0014600000p2kFWAAY";"2015-07-23";"00646000006QRQ9AAO";"Fat / Cellulite Reduction  NonBranded";24;1346.60
"CL";"Body Shaping (Weight Loss)";"Estetica Santiago";"0014600000p2geNAAQ";"2014-12-12";"00646000006QKw3AAG";"Weight Loss Program";23;1738.70
"CL";"Body Shaping (Weight Loss)";"Estetica y belleza Kine Cute";"0014600000p2XP6AAM";"2016-07-26";"00646000006QamhAAC";"Fat / Cellulite Reduction  NonBranded";2;148.56
"CL";"Body Shaping (Weight Loss)";"Estetica y belleza Kine Cute";"0014600000p2XP6AAM";"2016-07-26";"00646000006QaooAAC";"Fat / Cellulite Reduction  NonBranded";1;29.62
"CL";"Body Shaping (Weight Loss)";"Estetica y Quiropractica";"0014600000p2eOXAAY";"2013-03-15";"00646000006Q4OWAA0";"EMS (Electrical Muscle Stimulation)";2;77.41
"CL";"Body Shaping (Weight Loss)";"Estetik";"0014600000p2jEWAAY";"2013-11-21";"00646000006Q9cAAAS";"Cavitation";75;5359.00
"CL";"Body Shaping (Weight Loss)";"Estetik";"0014600000p2jEWAAY";"2013-11-21";"00646000006QAPDAA4";"Cavitation";38;2426.43
"CL";"Body Shaping (Weight Loss)";"Estetikmed";"0014600000p2eudAAA";"2014-03-11";"00646000006QCUSAA4";"Radio Frequency Skin Tightening";138;13147.40
"CL";"Body Shaping (Weight Loss)";"Esthetic Care";"0014600000p2eAOAAY";"2013-01-15";"00646000006Q3asAAC";"Cavitation";80;5843.09
"CL";"Body Shaping (Weight Loss)";"Fierce Beauty Salon";"0014600000p2fJJAAY";"2014-06-03";"00646000006QEfOAAW";"Fat / Cellulite Reduction  NonBranded";3;267.95
"CL";"Body Shaping (Weight Loss)";"Fille Centro de Estetica";"0014600000p2hgSAAQ";"2015-03-04";"00646000006QNHkAAO";"Fat / Cellulite Reduction  NonBranded";1;59.40
"CL";"Body Shaping (Weight Loss)";"Fisiocare";"0014600000p2hFTAAY";"2015-02-10";"00646000006QMenAAG";"Fat / Cellulite Reduction  NonBranded";5;311.86
"CL";"Body Shaping (Weight Loss)";"Fit Body Spa";"0014600000p2hSKAAY";"2016-05-13";"00646000006QZthAAG";"Fat / Cellulite Reduction  NonBranded";1;60.88
"CL";"Body Shaping (Weight Loss)";"Fit Body Spa";"0014600000p2hSKAAY";"2016-05-13";"00646000006QZYNAA4";"Fat / Cellulite Reduction  NonBranded";6;401.03
"CL";"Body Shaping (Weight Loss)";"Hands Beauty";"0014600000p2XmhAAE";"2013-08-29";"00646000006Pz7UAAS";"Fat / Cellulite Reduction  NonBranded";15;788.22
"CL";"Body Shaping (Weight Loss)";"Hands Beauty";"0014600000p2XmhAAE";"2013-08-29";"00646000006Pz7VAAS";"Fat / Cellulite Reduction  NonBranded";35;1807.92
"CL";"Body Shaping (Weight Loss)";"HISS";"0014600000p2fbBAAQ";"2014-06-19";"00646000006QFDCAA4";"Ultrasonic Fat Reduction";2;118.79
"CL";"Body Shaping (Weight Loss)";"Isabella Spa Estetica";"0014600000p2ik8AAA";"2013-04-24";"00646000006Q4pgAAC";"Fat / Cellulite Reduction  NonBranded";33;2204.63
"CL";"Body Shaping (Weight Loss)";"Janeve Santiago";"0014600000p2hqbAAA";"2015-11-11";"00646000006QVt4AAG";"Liposuction  NonInvasive Laser (iLipo)";19;1132.28
"CL";"Body Shaping (Weight Loss)";"Janeve Santiago";"0014600000p2hqbAAA";"2015-11-11";"00646000006QVxAAAW";"Fat / Cellulite Reduction  NonBranded";16;1355.23
"CL";"Body Shaping (Weight Loss)";"Jessica Monardez";"0014600000p2eVTAAY";"2013-01-28";"00646000006PvF6AAK";"";41;2288.87
"CL";"Body Shaping (Weight Loss)";"KB Centro de Estetica & Masajes";"0014600000p2aGrAAI";"2013-07-09";"00646000006PjLPAA0";"Fat / Cellulite Reduction  NonBranded";28;1881.60
"CL";"Body Shaping (Weight Loss)";"KineCorp Rehabilitacion";"0014600000p2eyvAAA";"2014-03-13";"00646000006QCTJAA4";"Fat / Cellulite Reduction  NonBranded";12;590.68
"CL";"Body Shaping (Weight Loss)";"Kinecronos";"0014600000p2gfZAAQ";"2014-11-07";"00646000006QKEWAA4";"Massage  Therapeutic";3;261.55
"CL";"Body Shaping (Weight Loss)";"KineSer";"0014600000p2kAfAAI";"2016-10-27";"00646000006QbjNAAS";"Liposuction  NonInvasive Laser (iLipo)";2;136.65
"CL";"Body Shaping (Weight Loss)";"Kinesiologia Dermatofuncional Renacer Limitada";"0014600000p2XWpAAM";"2016-09-20";"00646000006QbMoAAK";"Fat / Cellulite Reduction  NonBranded";6;579.66
"CL";"Body Shaping (Weight Loss)";"Kinesiologia Fisioestetica";"0014600000p2i01AAA";"2015-10-22";"00646000006QVPEAA4";"Fat / Cellulite Reduction  NonBranded";13;1070.61
"CL";"Body Shaping (Weight Loss)";"Kinestetica Concepcion";"0014600000p2ZkXAAU";"2013-06-12";"00646000006Q4sCAAS";"Fat / Cellulite Reduction  NonBranded";60;4278.27
"CL";"Body Shaping (Weight Loss)";"KyN Estetica";"0014600000p2fnpAAA";"2015-10-08";"00646000006QVBHAA4";"Fat / Cellulite Reduction  NonBranded";6;356.37
"CL";"Body Shaping (Weight Loss)";"KyN Estetica";"0014600000p2jfsAAA";"2016-04-04";"00646000006QYJxAAO";"Beauty Package";4;297.13
"CL";"Body Shaping (Weight Loss)";"Kyneslim";"0014600000p2eyxAAA";"2014-03-03";"00646000006QC9vAAG";"Fat / Cellulite Reduction  NonBranded";87;7770.54
"CL";"Body Shaping (Weight Loss)";"L&M Centro de estetica";"0014600000p2jmsAAA";"2015-04-14";"00646000006QOegAAG";"Weight Loss Program";1;102.71
"CL";"Body Shaping (Weight Loss)";"Laksmi";"0014600000p2gKgAAI";"2014-10-01";"00646000006QIx2AAG";"Weight Loss Program";11;949.58
"CL";"Body Shaping (Weight Loss)";"Lipocero";"0014600000p2gDrAAI";"2016-06-28";"00646000006QaeAAAS";"Fat / Cellulite Reduction  NonBranded";5;520.27
"CL";"Body Shaping (Weight Loss)";"Mailen Centro de Estetica";"0014600000p2XnoAAE";"2016-05-19";"00646000006QY3FAAW";"Fat / Cellulite Reduction  NonBranded";1;59.40
"CL";"Body Shaping (Weight Loss)";"Manos Sanadoras";"0014600000p2gVvAAI";"2014-11-04";"00646000006QJqBAAW";"Weight Loss Program";15;823.95
"CL";"Body Shaping (Weight Loss)";"Marbela";"0014600000p2c8lAAA";"2013-02-20";"00646000006Q6FKAA0";"Fat / Cellulite Reduction  NonBranded";52;3676.87
"CL";"Body Shaping (Weight Loss)";"Mari Ellen Centro de Estetica";"0014600000p2gK7AAI";"2014-10-13";"00646000006QJKaAAO";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";8;806.83
"CL";"Body Shaping (Weight Loss)";"Medical Spa y Compañia Ltda";"0014600000p2gIkAAI";"2014-10-29";"00646000006QJimAAG";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";3;535.90
"CL";"Body Shaping (Weight Loss)";"Mi Espacio Integral";"0014600000p2kSjAAI";"2015-07-06";"00646000006QQZyAAO";"Cavitation";12;766.34
"CL";"Body Shaping (Weight Loss)";"Mi spa agustinas";"0014600000p2gTIAAY";"2014-12-04";"00646000006QKiXAAW";"Spa  Day Pass";22;1179.72
"CL";"Body Shaping (Weight Loss)";"Multipago Grupo Natural";"0014600000p2i6lAAA";"2016-10-24";"00646000006QbgyAAC";"Fat / Cellulite Reduction  NonBranded";97;5761.37
"CL";"Body Shaping (Weight Loss)";"Mundo Curvas";"0014600000p2f4DAAQ";"2014-04-08";"00646000006QDCtAAO";"Fat / Cellulite Reduction  NonBranded";22;2820.92
"CL";"Body Shaping (Weight Loss)";"MyM Spa";"0014600000p2g4hAAA";"2014-08-26";"00646000006QIHsAAO";"Weight Loss Program";2;176.85
"CL";"Body Shaping (Weight Loss)";"Natural Kine";"0014600000p2i37AAA";"2015-11-03";"00646000006QVqzAAG";"Fat / Cellulite Reduction  NonBranded";3;118.64
"CL";"Body Shaping (Weight Loss)";"Naturals Centro de Estetica";"0014600000p2hsRAAQ";"2015-11-03";"00646000006QVgrAAG";"Fat / Cellulite Reduction  NonBranded";8;737.16
"CL";"Body Shaping (Weight Loss)";"Naturals Centro de Estetica";"0014600000p2hsRAAQ";"2015-11-03";"00646000006QVn3AAG";"Fat / Cellulite Reduction  NonBranded";16;1041.13
"CL";"Body Shaping (Weight Loss)";"Naturals Centro de Estetica";"0014600000p2hsRAAQ";"2015-11-03";"00646000006QVzYAAW";"Gluteoplasty / Butt Lift  NonSurgical";9;490.79
"CL";"Body Shaping (Weight Loss)";"Nellahaing";"0014600000p2h2YAAQ";"2015-01-19";"00646000006QLvvAAG";"Weight Loss Program";5;416.81
"CL";"Body Shaping (Weight Loss)";"Nova Health Centro Integral";"0014600000p2aZVAAY";"2013-07-12";"00646000006Py3nAAC";"Weight Loss Program";102;4539.96
"CL";"Body Shaping (Weight Loss)";"Novobrio - Mall Plaza Vespucio";"0014600000p2eqZAAQ";"2016-01-05";"00646000006QWUtAAO";"Cavitation";15;1337.52
"CL";"Body Shaping (Weight Loss)";"Nutricion Genetica";"0014600000p2fTEAAY";"2014-03-26";"00646000006QD7EAAW";"Weight Loss Program";37;2051.75
"CL";"Body Shaping (Weight Loss)";"Nutrihealth";"0014600000p2gKHAAY";"2014-10-02";"00646000006QIyVAAW";"Fat / Cellulite Reduction  NonBranded";40;2584.23
"CL";"Body Shaping (Weight Loss)";"Pau BeautyCenter";"0014600000p2gQoAAI";"2014-11-12";"00646000006QK7sAAG";"Weight Loss Program";7;134.42
"CL";"Body Shaping (Weight Loss)";"Pilar Jimenez Peluquerias - Rancagua";"0014600000p2kOLAAY";"2015-06-23";"00646000006QQLAAA4";"Fat / Cellulite Reduction  NonBranded";4;416.22
"CL";"Body Shaping (Weight Loss)";"PoliSecrets";"0014600000p2jA9AAI";"2013-11-13";"00646000006Q9JkAAK";"Ultrasonic Fat Reduction";17;1009.72
"CL";"Body Shaping (Weight Loss)";"Prokin Villa Alemana";"0014600000p2hHgAAI";"2015-01-23";"00646000006QM3kAAG";"Cavitation";10;701.14
"CL";"Body Shaping (Weight Loss)";"psique consulting group";"0014600000p2auCAAQ";"2013-02-21";"00646000006Q6FRAA0";"";35;1782.61
"CL";"Body Shaping (Weight Loss)";"Punto Armonia";"0014600000p2ekpAAA";"2014-02-13";"00646000006QC28AAG";"Cavitation";13;858.93
"CL";"Body Shaping (Weight Loss)";"Rachel Estética Integral";"0014600000p2XhdAAE";"2016-02-08";"00646000006QXXrAAO";"Weight Loss Program";2;178.34
"CL";"Body Shaping (Weight Loss)";"Salon de belleza Carolina Espoz";"0014600000p2azfAAA";"2013-02-28";"00646000006Q3tBAAS";"";28;1998.01
"CL";"Body Shaping (Weight Loss)";"Salon Spa Diamonds";"0014600000p2er4AAA";"2016-04-25";"00646000006QZlzAAG";"Cavitation";5;186.00
"CL";"Body Shaping (Weight Loss)";"Salud Estetica Cuba";"0014600000p2h41AAA";"2015-01-12";"00646000006QLboAAG";"Weight Loss Program";13;995.73
"CL";"Body Shaping (Weight Loss)";"Siddharta Spa";"0014600000p2kPbAAI";"2015-06-25";"00646000006QQROAA4";"Weight Loss Program";3;89.32
"CL";"Body Shaping (Weight Loss)";"Siddharta Spa";"0014600000p2kPbAAI";"2015-06-25";"00646000006QQRwAAO";"Weight Loss Program";3;155.86
"CL";"Body Shaping (Weight Loss)";"Soledad Fuentes Barahona";"0014600000p2fPCAAY";"2014-04-01";"00646000006QDSqAAO";"Weight Loss Program";13;561.21
"CL";"Body Shaping (Weight Loss)";"Spa diamonds";"0014600000p2fw6AAA";"2014-08-30";"00646000006QIXOAA4";"Massage  Specific Body Part (Hand, Neck, Head)";34;2298.41
"CL";"Body Shaping (Weight Loss)";"Spa Diamonds 2";"0014600000p2h51AAA";"2015-01-30";"00646000006QMdzAAG";"Fat / Cellulite Reduction  NonBranded";33;946.31
"CL";"Body Shaping (Weight Loss)";"Spa Ekilibrio";"0014600000p2fURAAY";"2014-04-15";"00646000006QDZTAA4";"Fat / Cellulite Reduction  NonBranded";4;379.00
"CL";"Body Shaping (Weight Loss)";"Spa Santiago";"0014600000p2hm7AAA";"2015-04-09";"00646000006QPdzAAG";"Cavitation";2;157.49
"CL";"Body Shaping (Weight Loss)";"Spa Santiago Servicios Esteticos";"0014600000p2gGGAAY";"2014-10-23";"00646000006QJXZAA4";"Fat / Cellulite Reduction  Branded (Zerona, Velashape)";8;434.67
"CL";"Body Shaping (Weight Loss)";"Stética Belleza Integral";"0014600000p2hibAAA";"2015-04-08";"00646000006QOH7AAO";"Weight Loss Program";1;89.17
"CL";"Body Shaping (Weight Loss)";"Sublime Cosmetología";"0014600000p2j81AAA";"2013-02-13";"00646000006Q8D2AAK";"Fat / Cellulite Reduction  NonBranded";96;4364.60
"CL";"Body Shaping (Weight Loss)";"Sublime Cosmetología";"0014600000p2j81AAA";"2013-02-13";"00646000006Q8D3AAK";"Massage  Full Body";18;526.97
"CL";"Body Shaping (Weight Loss)";"Therapy Time";"0014600000p2fX3AAI";"2014-07-07";"00646000006QFWgAAO";"Cavitation";44;2217.43
"CL";"Body Shaping (Weight Loss)";"Tiempo Para Mi";"0014600000p2YUrAAM";"2013-09-27";"00646000006Pz8FAAS";"Fat / Cellulite Reduction  NonBranded";62;3270.48
"CL";"Body Shaping (Weight Loss)";"Tulugar Spa";"0014600000p2gP9AAI";"2014-10-28";"00646000006QJiiAAG";"Weight Loss Program";3;129.51
"CL";"Body Shaping (Weight Loss)";"Vanila Estetica";"0014600000p2dVBAAY";"2013-01-25";"00646000006PUuxAAG";"Fat / Cellulite Reduction  NonBranded";117;7851.38
"CL";"Body Shaping (Weight Loss)";"Vida Vital Estetica Colombiana";"0014600000p2h60AAA";"2015-01-19";"00646000006QM41AAG";"Massage  Lymphatic Drainage";8;475.16
"CL";"Body Shaping (Weight Loss)";"Vitta Body - Las Condes";"0014600000p2a4aAAA";"2013-06-04";"00646000006Q7UoAAK";"Facial";28;3096.31
"CL";"Body Wrap";"Centro de Estetica Bio Bio";"0014600000p2iRmAAI";"2013-04-19";"00646000006PVn9AAG";"Weight Loss Program";22;1471.94
"CL";"Body Wrap";"Novo Massage";"0014600000p2Xo9AAE";"2013-08-02";"00646000006Pz6GAAS";"Fat / Cellulite Reduction  NonBranded";46;3041.83
"CL";"Body Wrap";"Spa Wonderland";"0014600000p2YWtAAM";"2013-10-03";"00646000006PzZYAA0";"Fat / Cellulite Reduction  NonBranded";38;2245.12
"CL";"Boot Camp";"Vital fit plus";"0014600000p2Y09AAE";"2013-09-04";"00646000006Pz7lAAC";"Boot Camp";19;451.20
"CL";"Botox";"Dr Rodrigo Contreras";"0014600000p2a53AAA";"2013-06-14";"00646000006PxvkAAC";"Injection  Botox";20;4733.78
"CL";"Botox";"Dra. Julia Arias";"0014600000p2eOWAAY";"2013-03-15";"00646000006Q6feAAC";"Tummy Tuck";5;646.80
"CL";"Bowling / Skittles";"Bowling puerto varas";"0014600000p2X6hAAE";"2017-05-06";"00646000006Qhe2AAC";"Bowling";49;958.37
"CL";"Bowling / Skittles";"OUTHappyland Bowling";"0014600000p2gFkAAI";"2014-09-26";"00646000006QImkAAG";"Bowling";176;1833.97
